pca_feat0,pca_feat1,pca_feat2,pca_feat3,pca_feat4,pca_feat5,pca_feat6,pca_feat7,pca_feat8,pca_feat9,pca_feat10,pca_feat11,pca_feat12,pca_feat13,pca_feat14,pca_feat15,pca_feat16,pca_feat17,pca_feat18,pca_feat19,pca_feat20,pca_feat21,pca_feat22,pca_feat23,pca_feat24,pca_feat25,pca_feat26,pca_feat27,pca_feat28,pca_feat29,pca_feat30,pca_feat31,pca_feat32,pca_feat33,pca_feat34,pca_feat35,pca_feat36,pca_feat37,pca_feat38,pca_feat39,pca_feat40,pca_feat41,pca_feat42,pca_feat43,pca_feat44,pca_feat45,pca_feat46,pca_feat47,pca_feat48,pca_feat49,Label
-20.259722,-9.782052,0.12886265,-1.4947693,1.3853068,-3.7690465,-7.7043033,3.3813834,-1.2021067,2.3529022,4.6515245,-2.2026165,-1.2272291,5.2027855,-2.6309586,-2.4372892,0.21022058,-8.747959,2.2322128,-4.6102467,0.8064784,1.2642221,2.0230052,0.8791259,0.39492905,-2.203882,2.5244699,-1.5906239,-2.6655908,-4.595467,2.5541096,-0.8336897,3.380677,-0.041538507,2.7630384,-3.0392222,0.83111703,1.5530746,1.4685168,-0.46030048,1.4053143,-0.029818697,1.1958308,0.7422651,2.8302886,0.52210295,1.4249275,1.5045928,-3.3577552,2.8163617,0
0.95195097,-0.38730502,4.189917,14.154212,0.848601,0.67140305,4.712894,1.2770702,4.8942294,1.365768,-2.8444934,-0.8581422,3.4780028,0.395197,-3.4369962,-0.16667442,-1.645593,-2.725072,-2.33232,0.87053204,3.5059912,-0.38080108,2.1210656,5.1341524,4.4630265,-1.2491194,2.7017539,-0.47759053,3.1360145,-1.5882018,0.58362734,3.389858,-1.6250345,0.8490421,1.5180779,7.069806,-0.6744475,1.8112828,1.1234317,1.746034,0.014966086,-4.100026,-0.049084794,1.886085,0.66665494,1.8433492,1.0621104,-4.1536236,5.9191103,1.7983619,0
-17.073957,-1.0494797,2.5316534,-5.704014,6.004123,1.9797626,2.248638,3.6956632,1.1474001,-12.467666,2.7923527,-9.395714,1.8730191,-0.06856126,-2.963503,1.7496616,0.039541926,-2.504524,-2.9684052,-1.0383375,1.814776,-1.3912548,3.1949806,0.19419184,-1.510665,0.77551484,-2.4449298,1.6268396,-0.38428152,2.8578398,-2.6183608,1.9981827,-2.7712886,0.26378128,2.4237761,-2.5413394,0.82136023,0.59264576,2.1244903,1.4455599,0.53969806,-1.0034627,-3.50926,-1.3091686,1.2490549,1.9792061,-1.8216995,-0.49400115,-1.6725256,-0.73138344,0
-6.7872725,11.802226,-7.152438,-0.931629,-1.2272122,0.05200118,-4.1176057,-6.546625,4.13678,3.9505827,-1.9548196,4.611093,-4.336598,2.7707412,-2.5901768,3.0748358,2.18649,1.4657371,6.407396,-0.016097398,-6.6788435,-0.8927938,0.10741975,-5.393835,2.1758559,2.4991193,4.4600925,-3.4959638,-1.6425365,4.2406454,3.399839,-1.7898391,0.21477668,5.156635,3.2327921,-2.2471862,2.2233043,-1.6861482,5.5044656,1.2796147,0.29705727,-1.9277345,-0.38173893,-0.4033197,0.47436905,2.1131372,-0.53508234,-3.1769896,1.6413689,5.621183,0
-16.775103,-6.046885,-0.26287028,-10.611128,9.90643,4.0346756,10.222796,1.8775403,4.887967,-8.014802,0.72812986,-5.628764,-1.7675575,-1.400896,2.189905,-0.3178148,5.628009,-3.3868415,-0.27458084,-2.3732893,-1.5560393,5.3240004,-1.770029,-0.82165086,2.8616567,1.7877723,-1.6218326,3.577125,-0.42800075,-3.1112642,2.0672374,4.498159,-1.9087343,6.4023757,0.6162838,1.8556397,-3.1899102,0.40861198,1.6402266,4.043807,5.141952,1.0313569,-2.0713346,0.80382174,-0.5550815,-0.5949348,-1.4744616,-3.9283,0.69875574,3.1510665,0
-8.293931,-4.956325,-10.769261,-10.218357,-3.7340236,5.757299,-0.70251334,9.786223,3.0766098,-0.9406795,1.129575,4.001081,0.21492422,-4.727269,7.847878,2.1274064,-0.9580833,6.6620607,2.789913,4.340937,-6.102814,0.739485,-0.77979624,-2.0056026,3.4543502,-0.24499868,1.5164034,-2.4841566,0.57823265,-0.39016628,2.3954692,-1.6224029,0.69442534,1.5266969,-2.4037383,1.1076976,-0.28328252,-1.3544575,3.0211155,0.6919669,-3.2074692,-2.4651923,2.1385913,1.8126824,-1.5556062,1.0557271,0.05824566,0.82197547,6.1028857,-2.3272676,0
-2.007653,0.44531357,20.208132,-14.930978,4.8025618,-1.0975852,-1.1854718,12.071105,9.937308,-1.443559,-1.8826132,7.8153486,1.229516,3.9693546,-2.2341442,-12.1042595,1.6820545,-0.19271673,5.168825,6.2457805,-6.855222,10.053931,-0.2127975,-3.5414405,-9.685134,3.8405845,0.22162423,-10.967699,-6.5680203,6.7714267,-0.5417507,5.330056,-3.744326,2.6351717,14.584259,-6.7735004,1.6238747,5.034743,6.148717,2.199529,-7.333814,-4.5089536,-0.18039194,-0.5383179,-0.8542067,-4.1167135,3.1780055,9.700757,2.257953,5.459603,0
4.3299356,5.3256125,25.92671,-11.139589,3.6904418,-9.664348,-4.3263206,2.8985393,-12.491333,-13.974746,-8.790289,4.7477484,-3.0173895,-2.2872877,8.063866,-2.1299691,1.1997128,7.213293,-1.1702017,-0.8125347,0.6501976,-0.3049903,-5.482743,7.087641,3.6243567,4.6426864,-15.801425,-8.984171,-3.637265,-3.4052339,-4.6448727,-6.8396835,-0.8491283,0.11055127,-5.90227,-0.9114324,-4.6019707,-7.4047995,-8.662539,1.8961604,-4.8847103,-1.529233,4.1860003,7.6443496,-2.9092858,3.937564,-1.2809641,1.1514579,11.391158,5.824498,0
-5.2454643,-8.218636,-4.9535217,13.7202835,3.2698357,1.1170101,6.1894574,-3.2497962,1.5464394,-0.13215742,1.4714688,-5.8250356,3.882158,0.33479276,-2.4544797,1.2695332,-3.0498047,2.3611286,1.6232158,-0.5460059,-0.93100166,-0.15016674,-4.211095,1.5311843,1.2480029,0.67917717,1.2156699,-1.4354004,1.4796401,-0.36204797,-0.48344088,-2.4175792,0.64213616,-2.8040903,-0.7993252,-1.4726714,0.3466397,-0.06277068,-2.7683203,1.7118857,-2.5465481,1.3955046,-0.13806336,-1.2258786,-1.2849535,2.7352698,1.316164,0.6963488,0.67018074,-1.8850499,0
-2.058941,-10.251194,5.1438694,13.785842,-4.7317624,3.3170598,10.93719,-3.5003304,0.60779524,-4.300977,3.1890094,4.7192464,0.8766249,1.7074484,7.509411,1.8052595,-6.050447,1.2188745,-0.13405363,-3.6013787,2.318397,-4.525358,-9.759767,-1.4456885,1.1956972,1.3307906,3.6052523,-5.445716,-0.39689368,-2.7825358,-3.2237654,-1.3171132,-3.335595,-4.7205534,-1.1721078,0.1540776,3.586197,-2.4766917,-1.651035,-1.1784196,-1.8460959,2.1999345,2.5762491,-0.6677965,-0.7885259,6.687262,-0.03456933,3.039084,4.389145,-1.7507292,0
-15.085623,1.3082833,0.11939061,-28.002808,-17.657778,-0.5557623,-2.7499812,7.8177547,13.831941,-4.8420434,2.3833077,-17.57743,-10.954871,11.701981,-13.194182,17.535246,9.036593,-11.580367,-8.109894,-15.054324,-4.3132343,-7.463533,2.9646335,4.005787,0.48733258,20.661509,-0.048030183,1.1280586,4.1459427,9.227445,-1.8381238,-11.760049,-18.835468,-2.0812786,-1.3096673,-1.229731,8.07674,10.0232315,-8.040152,-0.2336469,2.3857281,1.0863924,5.959499,3.8934295,-2.7980216,9.285816,7.8852897,-3.3413122,0.07143042,2.1001136,0
1.4503162,-6.6164136,-12.904198,0.6441693,-1.7531537,5.8591747,-2.5669847,7.568116,8.593158,7.055147,-6.215439,2.6043687,1.8717277,-1.4698681,-4.351535,3.4966996,-1.9111129,0.1797081,-0.43452525,-0.5759509,-2.4714673,0.4959571,-0.2709418,0.2596756,-0.55280936,-0.5159724,0.7253911,-4.3333087,2.4231796,-1.3253839,1.2089872,-3.936149,-1.9016576,-0.7909718,0.9688273,1.4624816,0.8212543,-4.4225793,1.9956155,1.690547,-1.716379,-2.795709,-1.0957553,-3.0770378,-2.2865796,0.6182861,2.250844,-2.2828124,-4.1671267,-0.1587873,0
-10.076102,-11.069614,6.3583508,2.360043,2.8731759,-2.6467414,-4.995787,7.271044,-7.154755,-1.6433538,-0.028214663,8.053132,1.2330117,-2.8466341,-0.42110267,-1.963864,5.412934,-4.4360175,-1.0064421,-1.6266896,3.4605405,-0.840215,1.9534508,4.842232,-0.41239387,1.1630183,-5.663774,3.3869948,-2.4607484,-0.18189162,-4.0804267,-1.1322383,0.92061853,2.7903404,-3.0132267,2.6733716,-0.0642619,-0.43962798,1.11856,3.457762,4.503754,2.4051003,5.490734,0.70978093,-0.2293819,-1.7091031,3.8052452,0.94906807,-2.0563028,-1.0026588,0
-14.027267,-6.4546285,0.89476943,5.83692,7.8740034,3.2913368,2.519279,-0.4580127,-1.1031506,-3.0860057,5.4444118,-1.1996075,0.0357294,-0.46491393,-1.6373675,-0.8543765,-2.2838192,-0.41332343,-1.034835,1.520367,-0.42273715,-0.39909688,-0.5202565,0.56596154,0.49523473,1.0114946,-2.165789,0.36381745,-0.08338731,-0.45893213,-1.3229333,2.6639442,-0.21116209,-0.60495025,-0.69598067,-0.90708995,0.039398156,-0.97867084,0.19812372,0.98047805,0.67831445,-0.9486204,0.1377296,-3.3580835,0.6728038,2.1219242,0.19136804,-3.8653708,2.8037312,-3.2192862,0
-11.014352,18.00497,-1.9946365,0.97675574,-1.7366456,-5.874494,2.4528613,-4.429403,-4.4064283,-0.29705754,-0.0014422451,2.0231957,7.777267,-4.7833652,0.46220186,-7.7483654,8.345765,-1.0955713,-8.591165,3.4328005,3.773678,-5.129978,-0.048640497,1.5237274,-5.9287558,-2.7101817,-0.63458407,0.069899864,5.7467537,1.1828054,-2.088352,1.6319623,-3.7300324,-1.1132782,1.5651584,-3.1249714,-0.5619834,-1.0979104,-0.40891704,-2.304505,7.2815366,1.9062104,2.116979,-0.76778257,5.5086484,4.6187873,-2.737344,5.625812,-2.3661592,5.6991673,0
-1.1794391,-9.3630495,-0.88099253,17.787588,-7.7110972,2.9827273,-3.078926,0.9047591,0.9384779,2.3002205,-0.964792,5.343938,-1.8341562,3.457736,-1.4676446,0.3107434,-1.6527177,4.1385417,2.3438025,2.5500138,3.1712418,3.0976324,-1.1390634,5.0073514,-3.4970896,3.1569836,4.518426,-1.152475,-1.815992,3.8863044,-5.6410866,-1.5600818,-2.5989182,-0.71572155,0.4934051,-1.1663338,1.9896858,-0.9119918,4.139851,-2.2924743,0.25991398,-3.1624382,-4.481394,1.5864209,1.9929953,3.6371324,2.449752,-0.48386687,-1.0184886,-2.0481484,0
-9.314824,-4.5246925,-5.028142,5.2817163,2.7428548,-1.7416677,-3.2045863,0.1664581,-2.762354,-0.22342436,-2.224998,-1.0191609,1.3230244,2.5405953,-4.8126664,1.1155252,-1.6260569,5.92468,-1.9369069,2.5125742,-3.5668187,2.2321,-2.1231818,1.7885436,4.3727565,-0.07389677,0.06856021,2.5366786,0.84174377,-2.7810218,-1.6035744,2.5738347,-4.2057323,-4.4622083,-1.6529329,-1.4224775,-2.1653748,-2.9721704,-0.82464105,-1.1811446,1.945256,-1.1604273,-3.2312052,0.108538166,-1.3873525,0.3952649,2.6145325,-0.7620388,2.7911258,2.2007148,0
-0.485392,3.1750307,2.684593,15.178589,-3.2704997,6.2143836,4.2082214,11.890709,-1.5875264,1.8097633,-2.783198,10.914456,3.7769198,2.5587063,-0.44205037,8.300887,2.9177778,6.6912966,-7.054516,-1.28581,-0.5860834,3.9644778,2.5343854,9.121933,-8.329966,0.7115449,3.661314,7.301821,-1.1791375,5.2365584,-2.2749827,-0.057712752,-2.7261248,-0.8462162,3.407688,-2.4104595,8.151868,-3.7012444,3.4456537,3.7978961,-2.2713213,-0.26505056,3.140854,-1.4916117,-1.6252022,0.11117971,1.2411876,2.3770628,2.8709435,-2.9177277,0
2.992807,5.345885,-3.3245993,-6.822731,6.41094,-8.679066,0.7835459,-4.613546,-2.815761,-0.943082,-10.586332,4.438404,-6.225313,3.0406184,-1.2809192,5.819992,-3.1176398,10.785689,3.4309275,0.93042356,6.5080285,1.0632633,1.7006117,0.21494128,1.1533227,0.9929317,-0.9663224,1.5703955,-4.567547,1.2796899,-2.6920445,-0.71281564,3.302795,-3.1969047,1.9201336,-4.1774035,-0.8494957,4.8417935,0.3203936,-0.84468377,2.7358418,1.4592799,-2.2955084,-3.1343057,1.1169405,-2.9897625,3.2960162,-2.3290153,-1.5039403,2.9513314,0
-15.371221,-7.761937,-3.0246544,-1.4668081,-3.467428,4.232007,-7.7693415,-1.8785363,2.7924666,1.707835,5.532262,2.3465579,-9.4955435,-4.058117,-0.7942721,3.940548,-1.7017249,8.215323,3.34282,1.6421,-1.1062447,-0.7994186,-0.29983976,-1.4715551,5.9015713,4.6126776,0.30138493,-5.5662885,-5.20688,3.7058823,4.161521,6.1100817,1.8899775,-0.80178005,-6.6560626,-1.0955454,0.11827414,-2.1057215,-2.0102353,-1.0554574,-2.8077512,-1.061491,-4.108017,-2.2951825,-0.38638836,4.3074126,-0.74304014,-4.009631,2.654092,1.0354257,0
-15.789086,-5.949504,-1.218349,-5.084828,-5.65769,6.2541127,-8.375483,-4.378033,1.4920794,-0.2023637,4.2920647,-1.9081447,-8.29857,-2.3208435,-3.2880435,2.1040418,6.2430162,4.9467516,4.1258826,-1.656666,-3.5178683,-1.3383355,4.2229476,0.082414724,8.715566,4.137173,3.5721054,1.0551412,-5.333626,1.5380193,1.2819955,8.668831,3.0173614,2.3659868,-8.362547,3.3664348,-1.1172825,-2.4599502,-2.7400136,-2.6725092,1.038825,0.4532,-6.1570067,-0.48031658,-2.0077434,4.846016,-1.1590706,-5.6775193,3.5413911,4.291595,0
-0.07353209,10.498096,4.599168,5.2515273,5.9844646,0.056863442,-5.3636684,0.040754125,-9.25308,1.4447222,-4.395391,-1.9684985,-5.1631947,5.3034325,12.339488,1.5128546,0.38138938,5.0809183,-3.3691888,-11.443584,4.992716,-1.4349315,2.577158,-5.659463,1.5464684,-6.866662,1.0261921,3.2886808,-2.8786113,1.3323201,-6.720929,-1.6328837,1.1736648,0.5141717,2.202753,-3.336139,2.893323,2.5079544,-3.6725276,2.258687,1.8059556,-2.0620282,-3.8293593,-2.3329742,0.75354207,2.7007425,5.3822,-0.33499867,3.7431724,-5.8847766,0
-19.987633,-10.4812,3.9005773,0.34608734,10.684577,-5.511909,-2.6813972,-1.8248665,-5.0387874,4.320256,10.679416,0.94806445,-1.9682398,-1.9671276,-2.131996,-3.8023653,-1.1920564,-6.527712,0.5139816,-2.388986,3.928552,-5.343644,4.9422793,2.8833525,1.0485421,-2.5726087,-5.3990765,-1.8781532,-1.4975669,-5.872593,-2.1303034,-3.4260364,3.1775534,-3.426401,0.15868312,1.5899,2.8910418,5.0230765,1.8625615,0.96231407,-2.919917,1.9281039,3.7589803,-0.6464701,0.5428639,-2.3111715,0.806066,1.4929018,-0.44680783,1.4397346,0
5.590086,-15.51396,-1.7176366,8.458481,-4.689616,6.829896,4.373202,-5.3611016,6.96223,-3.6807897,-5.7433157,0.8863762,-3.4770608,-9.4109955,7.0182624,-1.5393933,3.7166653,1.0064268,-2.8459926,0.09931485,1.4328636,-7.1211367,-3.453108,-5.4150987,1.8840152,3.1677718,-4.840023,4.456946,-2.388458,-1.2065035,3.8161554,-2.7255847,2.777205,4.855651,-3.867537,-0.59964967,-2.9413035,1.4901481,2.4440317,-2.0628693,0.31656432,1.7425436,0.8909362,-4.6314235,-3.146825,-0.61997336,2.2496881,0.49744365,-2.650232,5.1221213,0
-3.2557523,4.7866025,2.6688738,1.4084797,-15.646782,13.257393,15.400224,6.899826,-9.916525,-2.2529874,5.8425126,5.5197396,-4.3427253,8.833579,1.6301721,-0.86844283,-1.0961525,-8.829703,-0.101844266,3.6102874,-0.15517436,5.356938,6.577818,2.4729214,-4.045825,2.4197934,-2.3628252,-3.4818015,4.9194098,-0.6117867,4.902781,5.5254846,-1.588067,-0.1912645,0.16717799,2.201922,-5.973287,-2.026393,-7.222159,-3.1828532,-0.6805065,-7.0737147,8.560344,-15.513671,2.1644852,0.48296866,0.18900546,-3.7994509,-0.3592998,-5.601321,0
-3.6969805,-11.470699,13.054124,-7.1674542,-12.604561,-8.056983,4.686588,-11.756234,-11.257543,6.2119117,-3.9786897,9.194061,-7.881824,-2.1553838,2.1548579,-0.2120951,13.089142,6.2995687,-0.6017654,5.53499,-5.43595,-0.93370366,-0.12945414,11.110832,0.0030746062,4.0100117,-5.1195903,11.830119,-2.7276778,2.8514974,-3.8064919,6.1248074,-4.133052,-4.9653816,-2.1250863,7.7388544,-5.2818117,-4.241154,-0.78659576,-1.7369463,0.528645,-11.719919,-7.002574,-1.6658106,4.636643,4.7771845,-8.529591,0.1402576,-0.0871805,3.079264,0
5.73838,-8.379307,-4.806512,-5.2367387,-10.8852415,10.4816065,9.24333,6.034686,-10.059764,4.6034102,0.3796513,15.988948,-3.2594368,-0.061762486,4.8764114,2.3934464,5.7237573,3.1188712,4.531289,0.45206487,-13.13636,-6.8918414,-5.0484023,10.390321,-4.500919,-7.301742,-0.60644644,-3.288933,-3.8487735,5.9598174,5.552175,2.1197133,4.7554326,-1.0542686,5.6845965,-0.05299787,5.711176,6.489951,0.6701762,3.8877122,3.665051,4.9940825,-4.9802623,-6.056873,-1.6618578,3.4182248,-1.9349537,2.6648617,-2.1648207,5.8104334,0
5.3942647,2.4272885,-3.6065202,1.1058248,-11.097927,-6.879067,-1.7075188,0.757612,-10.961271,-0.43611863,-2.1891825,6.443912,-4.7206235,10.621854,-7.013621,-3.5607877,-4.3029423,1.0288023,-0.7589504,3.8107836,-0.32057062,0.46842608,-0.7288062,0.3919467,3.2510295,6.182018,5.8004503,-2.50257,2.0224442,-5.786772,-3.0440986,-4.022594,3.9953287,-4.813376,-2.6823475,1.3733153,-2.319602,-11.486365,0.021573951,4.9078493,-5.471744,-6.8424625,-2.6995523,2.3491163,-2.1708384,-4.17654,-2.9568396,-4.2399487,-8.084312,4.651763,0
1.971794,0.8649836,-0.8139989,-18.241667,1.6009043,0.07317929,9.098391,1.5925521,13.054111,-0.029639488,3.890898,-7.778864,-2.1729426,0.44153118,8.766022,0.5587155,0.1909751,-3.8235242,-5.7349105,7.934669,-0.4614608,4.582011,-9.80468,2.3831189,-4.1725574,-3.7923129,4.230061,-9.331796,0.15997124,-2.9680984,3.7572389,-1.4554996,3.4052012,1.1547378,-1.6687428,1.6682651,-7.318563,0.302216,-2.6469674,10.1535635,7.224786,7.2991657,2.679843,-2.1304226,-4.1815724,2.3188596,-1.7542064,9.287786,-0.6112216,-1.7841055,0
-0.12308798,-6.006239,-0.51075995,-7.8057423,2.4318912,9.948888,-8.09983,-7.1930413,-7.3055153,1.1754876,-7.0287247,-5.0478716,0.5408625,2.067454,-9.036116,-2.1693883,2.8945603,4.1966352,0.1177125,3.5250351,-2.549012,-1.6167514,-3.3962226,0.24727944,6.750646,-0.41078424,1.507492,5.537647,4.450949,-0.2932676,-1.7553551,1.1250079,-2.1633537,2.610335,-3.0441668,-1.2488172,-0.14399958,-3.0347216,2.272331,-0.39808184,1.4895035,-2.7359266,1.4345741,-0.62589,-3.6086528,0.07517638,7.2105055,-0.6534724,2.374128,4.6377034,0
-8.8390255,-10.052882,2.2535,5.6376047,7.3956842,0.9222886,-2.003681,4.0650077,1.4503393,-2.2462025,-1.8008994,2.7343018,0.53477633,-2.1918027,3.80642,-0.05640494,-3.761196,-0.864932,-1.2818474,-4.042281,3.4902182,-0.5014777,-6.1010513,-3.2416341,4.657718,2.5428464,1.1307338,-1.7514133,-0.71280074,-3.3126721,0.40677553,3.3862994,-0.99007744,-1.8680415,1.2562392,-0.65105283,5.8370996,-3.2742527,-0.08856539,-0.6966925,1.5889645,1.1808444,3.667104,-1.1067817,0.8901907,2.0875318,4.2864966,0.100006565,1.7028452,0.05659132,0
-12.952853,-0.20948306,-5.739861,-8.814028,8.245754,7.308637,4.3911724,4.9525933,0.61710984,0.7047681,-2.6661348,2.1481555,-7.7989354,1.1795925,9.922601,-9.032886,2.040479,2.7111049,-0.66560674,-5.794694,-2.0288806,-3.8276353,-9.775111,1.523935,-3.3703666,5.170481,-11.779478,1.6512873,-4.378383,2.7903602,4.8732123,-4.1122537,-5.0315223,3.664326,8.889952,-3.4076486,-9.236294,-3.2910085,-4.608981,3.3036685,-4.359206,3.8687027,-0.3326453,-1.0923821,-0.81546676,-0.4704341,3.8032906,0.8704817,2.2310817,-10.430794,0
0.20789504,-6.1183414,4.9449058,1.5770258,-10.712318,-2.1177442,2.7872696,-8.088144,18.897915,9.308043,-2.161303,2.6633193,5.4480004,5.49792,-8.855822,4.265037,-0.015284557,-1.3197742,-3.2225208,2.4194381,2.2123768,1.2810618,-6.635443,2.1114213,-1.8555253,-3.5000749,4.0875554,-0.18249065,2.6612241,7.2724633,-3.2101817,-2.9705713,1.3426248,6.3717947,-9.441989,-3.122385,-4.2332487,-0.47352943,-2.2481508,0.23982273,-4.4967995,4.7960095,-2.773417,-0.49251354,-1.9673915,-4.5142026,1.6928191,-5.9017844,-1.2483453,3.0547154,0
-14.424381,-1.6018082,10.738437,-8.9109335,7.458881,2.874894,11.094928,-1.3520132,1.2670214,-0.47767892,2.1072729,-3.7233317,0.11588626,-3.212624,4.665169,0.851603,-1.781681,-3.5886204,3.5818136,0.4499752,-1.9049101,-0.45657915,-2.4167516,-4.8505807,-0.69315,-3.198663,-0.92756915,3.8606565,-2.2697341,-2.1371558,-1.6327723,-1.0485148,2.513366,4.8800826,4.194534,2.1043322,-6.034383,-4.1101046,-0.8827955,2.5211728,-0.79277754,-1.9743911,-3.1696868,-0.1160941,-0.46881133,6.1622033,0.6124371,-2.0053122,0.03344109,-2.249469,0
-16.881516,-8.683134,-4.8102355,-9.755914,1.5608163,-1.2122225,0.37978694,4.2900357,-2.4212523,0.67439866,0.22950615,4.6170077,0.25172043,-3.9323583,0.48827022,1.7520487,7.2803807,1.6291114,0.96597654,0.33109182,7.32095,-1.6057017,1.3780712,-2.5332253,3.7776678,-0.8578793,4.7263002,-1.3157974,3.0290773,3.1648586,-2.3088052,3.1321979,2.1662676,8.2851,-1.6192588,2.0797381,-6.094361,-0.74047875,5.140341,5.6141415,0.87980837,5.2230453,3.24684,0.016130438,-0.62732154,0.89474416,-2.7025578,-2.212088,-3.0711107,-1.6281008,0
4.2097826,2.1568244,-6.3315964,1.6408699,-10.81015,12.418317,12.753866,-2.818379,-9.591513,0.50338197,4.3389874,-3.457766,-6.059045,3.2383885,-0.09103038,0.72929764,-2.9275942,-5.553116,3.676265,0.45969117,-0.31723067,1.2786487,4.6288757,4.485571,-4.577169,2.5700085,5.5606885,4.7043858,4.424213,-8.851073,-4.269062,-0.5095704,-0.5147545,5.603486,2.754295,-0.98079073,-4.206396,-4.5653334,-5.8802247,-5.0736094,5.732575,-1.4658734,6.7716117,-0.7471888,2.9606197,-10.449565,0.4534164,8.46501,4.7724776,1.7750648,0
4.4293394,-12.266353,7.688478,6.021146,-12.838562,3.9921641,-5.7058463,11.559663,10.842416,1.3979733,-0.07482863,-2.1316574,9.890289,6.1853404,0.49857348,-0.8160028,-3.36803,2.8737493,0.43806207,5.7858095,1.1880933,6.333832,-1.4262114,-0.94433284,-3.0907917,-4.8364015,-2.881706,2.4001124,-1.9374807,0.86487406,-6.066097,-12.281329,-0.5719993,1.9227805,-1.7592036,3.1628888,4.935136,-2.1656451,-5.85655,-6.63823,2.9499326,-6.507596,-6.0668454,3.528607,8.058242,2.0394297,-2.172548,-5.3101745,-0.89330995,-5.503917,0
-15.360881,-2.318868,12.043028,-9.212861,7.140844,2.5917501,7.790331,1.214394,5.6932516,-8.441089,4.9066257,-5.396424,-2.573705,-1.436555,-5.377589,1.9766015,-1.1116539,-7.076558,-1.8509364,4.271722,2.859089,4.7902474,-0.24509084,-2.9274096,-3.2273214,0.9523674,-4.6758323,-1.2280483,4.6004233,3.1100128,0.10411419,-0.10813101,2.4373662,5.678686,0.73386747,0.6606719,-1.0026697,0.74728733,3.3917456,3.722744,2.867988,-0.3118622,-0.7817241,-0.54208046,3.2202542,1.6402144,-3.6374874,-4.5214415,1.5268728,1.5458996,0
-14.283026,11.3955765,8.728227,-1.2239841,-3.203406,-0.9043784,2.5183015,1.3351767,-9.255998,10.670081,-0.909305,-9.554041,12.096776,-7.1362157,1.381302,2.0000823,-16.377298,-3.0811908,-11.19411,12.500255,3.0275185,5.0005064,-2.9781675,-5.134931,-2.5667784,8.138073,2.0838737,-8.5379305,-7.879755,-1.4208783,-7.9076276,7.927783,-10.505068,3.2963831,-4.268822,6.971105,1.9733453,10.381874,-0.36223787,-8.307252,-3.5977392,3.212826,-6.10151,8.2514515,-11.764887,-3.4134808,-4.3758616,-1.5855863,-3.1949227,3.9440408,0
7.3166986,1.629177,-3.0631852,8.497692,2.912207,2.362537,-5.736205,5.8993626,7.584415,5.079627,6.686263,-3.5474436,2.4712234,-1.8414739,-1.0018334,0.677564,-4.496269,4.4805045,0.81119585,-3.5469284,-2.9171464,0.085479476,1.8738174,3.4765446,1.8926444,-1.6015246,0.15567328,3.097052,-0.16480693,-2.147055,4.0867815,2.2736428,1.1227361,1.2213401,-3.2655776,2.1804988,0.11153708,-2.391119,1.5095979,-0.38667646,-0.5644725,-3.1045494,-0.8159835,4.4868517,1.9229827,0.45834997,2.3172395,-0.7577534,3.3540964,-1.1802473,0
2.481706,-9.439952,6.3470745,8.239665,1.4940652,3.656172,9.321633,-1.1030827,2.3402753,-5.3643327,-1.5014397,-5.384803,14.665523,-5.417457,0.7571272,5.2268744,5.9662848,1.0321678,0.14999391,-1.2478771,0.54041284,3.362567,-1.4118347,-0.61707044,-2.256686,-0.6680917,-0.16980499,-3.2221637,3.923544,1.0399368,1.9946755,-3.6470644,-1.9206595,2.3242724,-2.8190951,0.94969213,-2.987865,3.0724216,3.81433,1.1802632,-6.91954,-3.1697278,1.9730753,-3.9969456,-0.61295843,1.401743,1.3388313,0.83138394,-0.39585274,-4.0185347,0
-19.72563,-9.709208,-2.3423908,-3.6412153,1.4817637,-5.1755133,-3.9920046,1.9665357,-2.1117818,7.4709134,4.715332,0.817789,-4.5570865,2.2678216,-3.7646065,0.27852714,-1.2095661,-8.581636,2.3229485,-5.537796,-0.8560206,-1.4382591,0.8369284,-1.6444335,-0.48042238,-0.12288267,-0.7933398,-2.2666304,-3.7395935,-3.9949627,2.7282374,-1.2257172,2.0929828,0.4586569,3.797806,-2.492952,1.3209227,-0.40666187,0.27251154,-2.120378,-4.113156,1.075603,2.0635183,-0.62731725,1.0170522,0.58849764,1.5511135,3.0593963,-3.263376,4.3640766,0
-15.909334,-10.565022,2.2943528,-4.980712,5.8516374,6.0985937,1.1991625,7.727371,4.9386787,-1.864121,2.6135793,1.5321062,0.89241767,-0.040452287,0.84292054,-1.7459207,2.5898557,-4.8449354,2.9596043,-2.219543,0.35575634,3.402242,1.4863241,0.44956097,5.0628686,4.4958487,-2.6666887,0.66936404,-3.1539636,-1.5249637,0.035325326,4.2284803,-0.20388865,5.4844317,-1.8150136,-0.7027134,-1.4223046,-0.66168976,3.06681,0.36360395,2.5302837,0.055933602,-0.13224238,-0.12476752,-0.0029499233,-1.1473637,0.28385398,-2.6824508,-3.0201015,2.616001,0
